소장품번호,명칭,text_full,연결페이지
무령394,원형 은 꾸미개,"소장품번호: 무령394
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.00~1.15-높이:0.35~0.40-지름:1.00~1.05-높이:0.35~0.40-지름:1.05~1.10-높이:0.35~0.40-지름:0.95~1.05-높이:0.35~0.40-지름:0.95~1.05-높이:0.35~0.40-지름:1.05~1.10-높이:0.40
수량: 30
보관처: 수장고-1수장고-67장
특징: 원형 은 꾸미개로 무령왕릉에서 출토된 총 475점(무령381~397) 중 30점에 해당한다. 원형 은 꾸미개는 크기와 제작방식에 따라 대형(무령381~386), 중형(무령387~390), 소형(무령391~397)로 구분되는데, 해당 은 꾸미개(무령394)는 소형에 속한다. 30점 중 완형 4점(30-21, 23, 25, 29)을 제외하고 나머지는 은판 일부가 결실되었다. 주연부는 중형에 비해 거의 흔적만 남아 있으며, 끝부분이 잘려 매끄럽지 않다. 두께가 얇은 은판을 둥글게 성형하고 가운데를 반구형(半球形)으로 돌출시키는 형태로 제작하였다. 반구의 형태가 각기 달라 여러 틀로 제작한 것으로 판단된다. 돌출부 하단에 3개씩 투공하였다. 투공의 위치는 일정한 간격을 두고 있으며, 모두 안에서 밖으로 뚫었다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, p.223~254, 도판 110-339~368.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700039400000
무령395,원형 은 꾸미개,"소장품번호: 무령395
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.00~1.10-높이:0.40-지름:1.05-높이:0.35~0.45-지름:0.75~1.05-높이:0.40~0.55-지름:1.05~1.15-높이:0.40-지름:1.00~1.10-높이:0.40-지름:1.05~1.10-높이:0.35~0.40
수량: 30
보관처: 수장고-1수장고-67장
특징: 원형 은 꾸미개로 무령왕릉에서 출토된 총 475점(무령381~397) 중 30점에 해당한다. 원형 은 꾸미개는 크기와 제작방식에 따라 대형(무령381~386), 중형(무령387~390), 소형(무령391~397)로 구분되는데, 해당 은 꾸미개(무령395)는 소형에 속한다. 30점 중 완형 11점(30-3, 7, 16~21, 23, 25, 30)을 제외하고 나머지는 은판 일부가 결실되었다. 주연부는 중형에 비해 거의 흔적만 남아 있으며, 끝부분이 잘려 매끄럽지 않다. 두께가 얇은 은판을 둥글게 성형하고 가운데를 반구형(半球形)으로 돌출시키는 형태로 제작하였다. 반구의 형태가 각기 달라 여러 틀로 제작한 것으로 판단된다. 돌출부 하단에 3개씩 투공하였다. 투공의 위치는 일정한 간격을 두고 있으며, 모두 안에서 밖으로 뚫었다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, p.223~254, 도판 111-369~398.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700039500000
무령396,원형 은 꾸미개,"소장품번호: 무령396
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.05~1.10-높이:0.35~0.40-지름:1.05~1.10-높이:0.40~0.05-지름:1.05~1.10-높이:0.35~0.45-지름:1.00~1.05-높이:0.40-지름:0.95~1.10-높이:0.35~0.40-지름:0.90~1.10-높이:0.40
수량: 30
보관처: 수장고-1수장고-67장
특징: 원형 은 꾸미개로 무령왕릉에서 출토된 총 475점(무령381~397) 중 30점에 해당한다. 원형 은 꾸미개는 크기와 제작방식에 따라 대형(무령381~386), 중형(무령387~390), 소형(무령391~397)로 구분되는데, 해당 은 꾸미개(무령396)는 소형에 속한다. 30점 중 완형 10점(30-2, 5~7, 11~13, 18, 21, 27)을 제외하고 나머지는 은판 일부가 결실되었다. 주연부는 중형에 비해 거의 흔적만 남아 있으며, 끝부분이 잘려 매끄럽지 않다. 두께가 얇은 은판을 둥글게 성형하고 가운데를 반구형(半球形)으로 돌출시키는 형태로 제작하였다. 반구의 형태가 각기 달라 여러 틀로 제작한 것으로 판단된다. 돌출부 하단에 3개씩 투공하였다. 투공의 위치는 일정한 간격을 두고 있으며, 모두 안에서 밖으로 뚫었다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, p.223~254, 도판 111-399~428.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700039600000
무령397,원형 은 꾸미개,"소장품번호: 무령397
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.00~1.15-높이:0.40-지름:0.90~1.10-높이:0.35~0.45-지름:0.90~1.10-높이:0.35~0.40-지름:1.00~1.10-높이:0.35~0.45-지름:1.00~1.10-높이:0.35~0.40-지름:0.95~1.10-높이:0.35~0.40
수량: 29
보관처: 수장고-1수장고-67장
특징: 원형 은 꾸미개로 무령왕릉에서 출토된 총 475점(무령381~397) 중 29점에 해당한다. 원형 은 꾸미개는 크기와 제작방식에 따라 대형(무령381~386), 중형(무령387~390), 소형(무령391~397)로 구분되는데, 해당 은 꾸미개(무령397)는 소형에 속한다. 29점 중 완형 1점(29-22)을 제외하고 나머지 모두 은판 일부가 결실되었다. 주연부는 중형에 비해 거의 흔적만 남아 있으며, 끝부분이 잘려 매끄럽지 않다. 두께가 얇은 은판을 둥글게 성형하고 가운데를 반구형(半球形)으로 돌출시키는 형태로 제작하였다. 반구의 형태가 각기 달라 여러 틀로 제작한 것으로 판단된다. 돌출부 하단에 3개씩 투공하였다. 투공의 위치는 일정한 간격을 두고 있으며, 모두 안에서 밖으로 뚫었다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, p.223~254, 도판 112-429~457.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700039700000
무령398,원형 은 꾸미개,"소장품번호: 무령398
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾, 은제영락부원형장식, 銀製瓔珞附圓形裝飾, 달개달린원형은꾸미개
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.75~1.80-높이:0.40-지름:1.70~1.85-높이:0.30~0.45-지름:1.70~1.85-높이:0.40~0.50-지름:1.70~1.80-높이:0.40~0.50-지름:1.60~1.80-높이:0.40~0.50
수량: 25
보관처: 수장고-1수장고-67장
특징: 달개 달린 원형 은 꾸미개로 무령왕릉에서 출토된 총 173점(무령398~404) 중 25점에 해당한다. 달개 달린 원형 은 꾸미개는 크기에 따라 대형[무령398~401, 무령404(23-23)], 소형[무령402~404(23-1~22)])로 구분되는데, 해당 은 꾸미개(무령398)는 대형에 속한다. 25점 중 완형 15점(25-1~13, 15~16)을 제외하고 나머지는 달개가 결실되었다. 두께가 얇은 은판을 둥글게 성형하고 가운데를 반구형(半球形)으로 돌출시키는 형태로 제작하였다. 중앙부와 꾸미개의 주연부쪽 가장자리에 3개씩 투공하였다. 중앙부는 안에서 밖으로 뚫고, 가장자리는 밖에서 안으로 뚫었다. 달개는 원형으로 외면에서 내면으로 가장자리가 살짝 말려있다. 한쪽 모서리에 구멍을 뚫고 은사를 이용하여 장식하였다. 달개가 달린 은선은 돌출된 중앙부 3개의 구멍에 꿰어 달았다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, p.209~222, 도판 100-1~25.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700039800000
무령399,원형 은 꾸미개,"소장품번호: 무령399
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾, 은제영락부원형장식, 銀製瓔珞附圓形裝飾, 달개달린원형은꾸미개
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.75~1.80-높이:0.45~0.50-지름:1.70~1.80-높이:0.50~0.65-지름:1.70~1.85-높이:0.45~0.50-지름:1.80~1.85-높이:0.40~0.60-지름:1.80~1.90-높이:0.50~0.55
수량: 25
보관처: 수장고-1수장고-67장
특징: 달개 달린 원형 은 꾸미개로 무령왕릉에서 출토된 총 173점(무령398~무령404) 중 25점에 해당한다. 달개 달린 원형 은 꾸미개는 크기에 따라 대형[무령398~무령401, 무령404(23-23)], 소형[무령402~무령404(23-1~22)]로 구분되는데, 해당 은 꾸미개(무령399)는 대형에 속한다. 25점 중 달개가 결실되고 은사(銀絲)만 남은 5점(25-1~5)을 제외하고 나머지는 달개와 은사가 결실되었다. 25점의 반구형(半球形) 은판은 거의 완형에 가까우나 주연부 극히 일부에서 결실부가 확인된다. 두께가 얇은 은판을 둥근 모양으로 잘라내어 가운데를 반구형(半球形)으로 돌출하였다. 반구형을 돌출하는 과정에서 형태를 맞추기 위해 은판이 겹치는 경우(25-7)도 존재한다. 돌출된 중앙부와 꾸미개의 가장자리에는 3개씩 투공하였다. 달개는 원형으로 외면에서 내면으로 가장자리가 말려 있으며 한쪽 모서리에 투공하고 은사를 이용하여 3~5회 꼬아 장식하였다. 달개가 달린 은사를 돌출된 중앙부 3개의 구멍에 꿰어 달았다. 투공 방향은 중앙부를 안에서 밖으로 투공하였고 가장자리는 밖에서 안으로 투공하였다. 가장자리 투공 위치는 주연 부분에 위치한다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, pp.209~222, 도판 100-26~50.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700039900000
무령400,원형 은 꾸미개,"소장품번호: 무령400
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾, 은제영락부원형장식, 銀製瓔珞附圓形裝飾, 달개달린원형은꾸미개
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.30~1.95-높이:0.40~0.50-지름:1.65~1.90-높이:0.40~0.50-지름:1.40~1.80-높이:0.40~0.50-지름:0.40~2.00-높이:0.20~0.50-지름:1.75~1.90-높이:0.40~0.55
수량: 25
보관처: 수장고-1수장고-67장
특징: 달개 달린 원형 은 꾸미개로 무령왕릉에서 출토된 총 173점(무령398~무령404) 중 25점에 해당한다. 달개 달린 원형 은 꾸미개는 크기에 따라 대형[무령398~401, 무령404(23-23)], 소형[무령402~무령404(23-1~22)]로 구분되는데, 해당 은 꾸미개(무령400)는 대형에 속한다. 25점 중 달개와 은사(銀絲)가 잔존하는 것이 1점(25-2), 은사만 잔존하는 것이 6점(25-3, 7, 11~12, 19~20)이 확인되며, 나머지는 달개와 은사가 결실되었다. 25점의 반구형(半球形) 은판 중 2점(25-1, 24)을 제외하고 모두 주연부 일부에서 결실부가 확인된다.
두께가 얇은 은판을 둥근 모양으로 잘라내어 가운데를 반구형(半球形)으로 돌출하였다. 돌출된 중앙부와 꾸미개의 가장자리에는 3개씩 투공하였다. 달개는 원형으로 외면에서 내면으로 가장자리가 말려 있으며 한쪽 모서리에 투공하고 은사를 이용하여 3~5회 꼬아 장식하였다. 달개가 달린 은사를 돌출된 중앙부 3개의 구멍에 꿰어 달았다. 투공 방향은 중앙부를 안에서 밖으로 투공하였고 가장자리는 밖에서 안으로 투공하였다. 투공 위치는 주연 부분에 위치한다. 투공 방향은 중앙부를 안에서 밖으로 투공한 것이 24점(25-1, 3~25)이다. 가장자리는 밖에서 안으로 투공한 것이 20점(25-2, 6~13, 15~25)이다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, pp.209~222, 도판 101-51~75.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700040000000
무령401,원형 은 꾸미개,"소장품번호: 무령401
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾, 은제영락부원형장식, 銀製瓔珞附圓形裝飾, 달개달린원형은꾸미개
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.70~1.85-높이:0.30~0.45-지름:1.70~1.85-높이:0.35~0.45-지름:1.70~2.00-높이:0.30~0.70
수량: 15
보관처: 수장고-1수장고-67장
특징: 달개 달린 원형 은 꾸미개로 무령왕릉에서 출토된 총 173점(무령398~무령404) 중 15점에 해당한다. 달개 달린 원형 은 꾸미개는 크기에 따라 대형[무령398~무령401, 무령404(23-23)], 소형[무령402~무령404(23-1~22)]로 구분되는데, 해당 은 꾸미개(무령401)는 대형에 속한다. 15점 중 달개와 은사(銀絲)가 잔존하는 것이 4점(15-1~2, 4, 6), 은사만 잔존하는 것이 1점(15-3)이 확인되며, 나머지는 달개와 은사가 결실되었다. 15점의 반구형(半球形) 은판 중 1점(15-7)을 제외하고 주연부 일부에서 결실부가 확인된다. 두께가 얇은 은판을 둥근 모양으로 잘라내어 가운데를 반구형(半球形)으로 돌출하였다. 반구형을 돌출하는 과정에서 형태를 맞추기 위해 은판이 겹치는 경우(15-15)도 존재한다. 돌출된 중앙부와 꾸미개의 가장자리에는 3개씩 투공하였다. 달개는 원형으로 외면에서 내면으로 가장자리가 말려 있으며 한쪽 모서리에 투공하고 은사를 이용하여 3~5회 꼬아 장식하였다. 달개가 달린 은사를 돌출된 중앙부 3개의 구멍에 꿰어 달았다. 투공 방향은 중앙부를 안에서 밖으로 투공하였고 가장자리는 밖에서 안으로 투공하였다. 가장자리 투공 위치는 주연 부분에 위치한다. 투공 방향은 중앙부를 안에서 밖으로 투공한 것이 14점(15-1~14)이다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, pp.209~222, 도판 101-76~90.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700040100000
무령402,원형 은 꾸미개,"소장품번호: 무령402
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾, 은제영락부원형장식, 銀製瓔珞附圓形裝飾, 달개달린원형은꾸미개
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.30~1.40-높이:0.30~0.40-지름:1.30~1.40-높이:0.30~0.40-지름:1.30~1.35-높이:0.35~0.40-지름:1.30~1.40-높이:0.30~0.35-지름:1.30~1.35-높이:0.30~0.40-지름:1.25~1.40-높이:0.30~0.40
수량: 30
보관처: 수장고-1수장고-67장
특징: 달개 달린 원형 은 꾸미개로 무령왕릉에서 출토된 총 173점(무령398~무령404) 중 30점에 해당한다. 달개 달린 원형 은 꾸미개는 크기에 따라 대형[무령398~무령401, 무령404(23-23)], 소형[무령402~무령404(23-1~22)]로 구분되는데, 해당 은 꾸미개(무령402)는 소형에 속한다. 30점 중 달개와 은사(銀絲)가 잔존하는 것이 10점(30-1~6, 27~30), 은사만 잔존하는 것이 8점(30-7~11, 14, 20, 26)이 확인되며, 나머지는 달개와 은사가 결실되었다. 30점의 반구형(半球形) 은판 중 1점(30-30)을 제외하고 주연부는 결실 없이 거의 완형이다. 두께가 얇은 은판을 둥근 모양으로 잘라내어 가운데를 반구형(半球形)으로 돌출하였다. 돌출된 중앙부와 꾸미개의 가장자리에는 3개씩 투공하였다. 달개는 원형으로 외면에서 내면으로 가장자리가 말려 있으며 한쪽 모서리에 투공하고 은사를 이용하여 3~5회 꼬아 장식하였다. 달개가 달린 은사를 돌출된 중앙부 3개의 구멍에 꿰어 달았다. 투공 방향은 중앙부와 가장자리 모두 안에서 밖으로 투공하였다. 가장자리 투공 위치는 돌출부 하단 부분에 위치한다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, pp.209~222, 도판 102-91~120.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700040200000
무령403,원형 은 꾸미개,"소장품번호: 무령403
명칭: 원형 은 꾸미개
이명칭: 은제원형장식, 銀製圓形裝飾, 은제영락부원형장식, 銀製瓔珞附圓形裝飾, 달개달린원형은꾸미개
영문명칭: Circle-shaped silver ornaments
실측치: 지름:1.20~1.40-높이:0.35~0.40-지름:1.20~1.35-높이:0.30~0.40-지름:1.25~1.40-높이:0.30~0.40-지름:1.30~1.35-높이:0.25~0.40-지름:1.30~1.35-높이:0.30~0.35-지름:1.20~1.35-높이:0.30~0.40
수량: 30
보관처: 수장고-1수장고-67장
특징: 달개 달린 원형 은 꾸미개로 무령왕릉에서 출토된 총 173점(무령398~무령404) 중 30점에 해당한다. 달개 달린 원형 은 꾸미개는 크기에 따라 대형[무령398~무령401, 무령404(23-23)], 소형[무령402~무령404(23-1~22)]로 구분되는데, 해당 은 꾸미개(무령403)는 소형에 속한다. 30점 중 달개와 은사(銀絲)가 잔존하는 것이 7점(30-1~5, 19, 30), 은사만 잔존하는 것이 11점(30-6~15, 18)이 확인되며, 나머지는 달개와 은사가 결실되었다. 30점의 반구형(半球形) 은판 중 2점(30-6, 14)을 제외하고 주연부 일부에서 결실부가 확인된다. 두께가 얇은 은판을 둥근 모양으로 잘라내어 가운데를 반구형(半球形)으로 돌출하였다. 돌출된 중앙부와 꾸미개의 가장자리에는 3개씩 투공하였다. 달개는 원형으로 외면에서 내면으로 가장자리가 말려 있으며 한쪽 모서리에 투공하고 은사를 이용하여 3~5회 꼬아 장식하였다. 달개가 달린 은사를 돌출된 중앙부 3개의 구멍에 꿰어 달았다. 투공 방향은 중앙부와 가장자리 모두 안에서 밖으로 투공하였다. 가장자리 투공 위치는 돌출부 하단 부분에 위치한다. 투공 방향은 가장자리를 안에서 밖으로 투공된 것이 18점(30-10, 14~30)이다.
참고자료: 국립공주박물관, 2021, 『武寧王陵 新報告書 Ⅶ』 - 출토유물4(금속공예품 및 도자기) -, pp.209~222, 도판 102-121~150.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700040300000
